startdate,enddate,status,progress,duration (in seconds),finished,recordeddate,responseid,distributionchannel,userlanguage,consent,attention,competence_expert,competence_intelligent,competence_qualified,integrity_honest,integrity_ethical,integrity_sincere,benevolence_concerned,benevolence_improve,benevolence_otherinterest,openness_open,openness_transparent,openness_otherviews,impressiveness,condition,prolific_pid,trust,competence,benevolence,integrity,openness,date
2025-11-04 08:50:26,2025-11-04 08:53:11,IP Address,100,164,True,2025-11-04 08:53:11,R_6RslWngcXVdAlO0,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,55,55,50,40,46,39,50,55,66,50,36,40,2,combination,5ac440da9534ba0001c736da,48.5,53.333333333333336,57,41.666666666666664,42,"November 04, 2025"
2025-11-04 08:51:12,2025-11-04 08:53:21,IP Address,100,129,True,2025-11-04 08:53:22,R_30ND2BRnjZ2ifps,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,90,90,89,90,91,90,91,82,85,85,92,86,4,impressive,5bef41fa54277d000114d6ad,88.41666666666667,89.66666666666667,86,90.33333333333333,87.66666666666667,"November 04, 2025"
2025-11-04 08:48:26,2025-11-04 08:53:21,IP Address,100,295,True,2025-11-04 08:53:22,R_6kGNoOLUuIcMWRc,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,75,92,80,85,85,87,85,80,75,70,85,70,4,impressive,58effc65c31d4d00015aa5b9,80.75,82.33333333333333,80,85.66666666666667,75,"November 04, 2025"
2025-11-04 08:49:09,2025-11-04 08:53:29,IP Address,100,259,True,2025-11-04 08:53:30,R_5MYb8obLH1vvDDu,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,96,94,95,94,100,97,100,96,96,85,82,82,5,control,657b111e0f834cfa496bd068,93.08333333333333,95,97.33333333333333,97,83,"November 04, 2025"
2025-11-04 08:49:25,2025-11-04 08:53:31,IP Address,100,245,True,2025-11-04 08:53:32,R_3v1tPQLmvu3ZYBT,anonymous,EN,I give my informed consent to participate in this study.,i pay attention,92,92,92,90,90,90,80,60,51,50,81,40,3,random,653b00b25d4734b333b03fc9,75.66666666666667,92,63.666666666666664,90,57,"November 04, 2025"
2025-11-04 08:52:21,2025-11-04 08:53:34,IP Address,100,73,True,2025-11-04 08:53:34,R_1sddW8AipoH78Vy,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,69,77,83,20,18,18,85,80,81,80,70,83,4,impressive,66ec5904d71fbac55031aaf5,63.666666666666664,76.33333333333333,82,18.666666666666668,77.66666666666667,"November 04, 2025"
2025-11-04 08:52:24,2025-11-04 08:53:40,IP Address,100,75,True,2025-11-04 08:53:41,R_6kZ9OZ6amnkDS7P,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,72,77,79,75,83,54,92,88,73,29,72,63,3,random,62cf6b6df766eafbd3f5a176,71.41666666666667,76,84.33333333333333,70.66666666666667,54.666666666666664,"November 04, 2025"
2025-11-04 08:49:20,2025-11-04 08:53:43,IP Address,100,262,True,2025-11-04 08:53:43,R_7XaZW1CcPaVo6sA,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,80,100,100,70,50,60,100,100,100,50,70,75,5,combination,67ec7012f63d646fa7f33bbf,79.58333333333333,93.33333333333333,100,60,65,"November 04, 2025"
2025-11-04 08:47:40,2025-11-04 08:53:43,IP Address,100,363,True,2025-11-04 08:53:44,R_5QLlr3HdujdVxfz,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,80,83,87,49,50,52,49,50,38,2,74,1,4,impressive,67b795fcea3a1dba350ab9b4,51.25,83.33333333333333,45.666666666666664,50.333333333333336,25.666666666666668,"November 04, 2025"
2025-11-04 08:50:50,2025-11-04 08:53:49,IP Address,100,179,True,2025-11-04 08:53:50,R_5N3vKrddbgli8a5,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,64,72,51,42,45,59,66,71,57,26,36,28,4,impressive,66927596325885c57058e460,51.416666666666664,62.333333333333336,64.66666666666667,48.666666666666664,30,"November 04, 2025"
2025-11-04 08:49:07,2025-11-04 08:53:54,IP Address,100,286,True,2025-11-04 08:53:55,R_53UCPNpC2R5rKG8,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,99,99,99,98,98,98,92,91,90,92,96,95,4,impressive,66293cc1dcfaa310dd0f711b,95.58333333333333,99,91,98,94.33333333333333,"November 04, 2025"
2025-11-04 08:47:50,2025-11-04 08:53:59,IP Address,100,369,True,2025-11-04 08:54:00,R_7dXG1kIU8KGaFB9,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,94,86,93,79,77,82,95,87,90,86,87,50,4,impressive,5622e62bed6e5a0011c807b3,83.83333333333333,91,90.66666666666667,79.33333333333333,74.33333333333333,"November 04, 2025"
2025-11-04 08:43:43,2025-11-04 08:54:10,IP Address,100,627,True,2025-11-04 08:54:10,R_3jeNVystJl4zzbj,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,90,90,90,85,85,85,90,100,90,90,90,90,4,combination,66318eecf4b2dd2836d910d8,89.58333333333333,90,93.33333333333333,85,90,"November 04, 2025"
2025-11-04 08:49:37,2025-11-04 08:54:10,IP Address,100,272,True,2025-11-04 08:54:12,R_50eojTom569GZI9,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,92,91,92,82,97,92,91,100,94,100,92,95,3,random,67f1b8abe144ffdfc27d371a,93.16666666666667,91.66666666666667,95,90.33333333333333,95.66666666666667,"November 04, 2025"
2025-11-04 08:51:08,2025-11-04 08:54:14,IP Address,100,185,True,2025-11-04 08:54:14,R_6zYioF3D9UBOx5P,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,72,82,64,57,60,70,26,31,41,31,40,68,2,random,5d16ea1a6be726001a39cab2,53.5,72.66666666666667,32.666666666666664,62.333333333333336,46.333333333333336,"November 04, 2025"
2025-11-04 08:38:55,2025-11-04 08:54:15,IP Address,100,920,True,2025-11-04 08:54:15,R_3aXgYRCUGcmNSbr,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,90,90,95,90,85,95,95,80,85,100,100,70,4,impressive,5fdfb7d6e1442280fc095a66,89.58333333333333,91.66666666666667,86.66666666666667,90,90,"November 04, 2025"
2025-11-04 08:36:46,2025-11-04 08:54:16,IP Address,100,1050,True,2025-11-04 08:54:16,R_7DNxmmZg6iKmEpC,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,95,98,98,100,100,100,100,100,100,100,100,100,4,combination,67f015260f679212b3c34caa,99.25,97,100,100,100,"November 04, 2025"
2025-11-04 08:41:16,2025-11-04 08:54:17,IP Address,100,781,True,2025-11-04 08:54:17,R_7P5jLqxXbYA0jMe,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,84,90,92,89,93,91,91,92,93,87,90,89,5,impressive,5c3272172f0f3500010284c0,90.08333333333333,88.66666666666667,92,91,88.66666666666667,"November 04, 2025"
2025-11-04 08:50:46,2025-11-04 08:54:21,IP Address,100,215,True,2025-11-04 08:54:21,R_18HFvuTqLLjt6Z4,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,92,93,94,89,89,90,94,88,92,66,85,74,5,combination,5b06d013732c5d000154dbf8,87.16666666666667,93,91.33333333333333,89.33333333333333,75,"November 04, 2025"
2025-11-04 08:45:34,2025-11-04 08:54:22,IP Address,100,527,True,2025-11-04 08:54:22,R_1P6qLMPfohw8M6O,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,100,100,100,100,100,100,100,100,100,100,100,92,4,combination,657907698463fd17efdc81b7,99.33333333333333,100,100,100,97.33333333333333,"November 04, 2025"
2025-11-04 08:52:10,2025-11-04 08:54:24,IP Address,100,134,True,2025-11-04 08:54:25,R_1QFx3mIYhwXsN6l,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,78,67,68,80,73,80,70,100,73,50,73,62,2,random,6702d07bac1f67f966c87e8f,72.83333333333333,71,81,77.66666666666667,61.666666666666664,"November 04, 2025"
2025-11-04 08:52:00,2025-11-04 08:54:30,IP Address,100,149,True,2025-11-04 08:54:30,R_1afZXyQiQQtMhgu,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,91,100,100,95,100,100,100,100,100,90,89,32,4,combination,67104774a27cafe02964514d,91.41666666666667,97,100,98.33333333333333,70.33333333333333,"November 04, 2025"
2025-11-04 08:48:04,2025-11-04 08:54:34,IP Address,100,389,True,2025-11-04 08:54:34,R_7xB4G5bGyWsp9G9,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,80,96,91,76,89,100,97,77,84,56,90,50,3,control,65c118f1cd19001157ace3a0,82.16666666666667,89,86,88.33333333333333,65.33333333333333,"November 04, 2025"
2025-11-04 08:50:28,2025-11-04 08:54:44,IP Address,100,256,True,2025-11-04 08:54:44,R_5L1QKfBNswJwHvN,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,25,50,30,30,30,30,35,30,30,40,35,30,1,random,67ad400f3989d013fbbdc466,32.916666666666664,35,31.666666666666668,30,35,"November 04, 2025"
2025-11-04 08:50:53,2025-11-04 08:54:49,IP Address,100,235,True,2025-11-04 08:54:50,R_5dsoJqSDqeQ7wbv,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,91,90,90,90,94,90,100,100,100,77,94,82,4,combination,67ad527903e97e64b970b945,91.5,90.33333333333333,100,91.33333333333333,84.33333333333333,"November 04, 2025"
2025-11-04 08:51:59,2025-11-04 08:54:53,IP Address,100,174,True,2025-11-04 08:54:54,R_6uCLitcxPch2r4o,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,96,97,99,97,96,77,88,77,74,88,86,87,5,impressive,5e0e14d3ecb3ea56d7be5995,88.5,97.33333333333333,79.66666666666667,90,87,"November 04, 2025"
2025-11-04 08:50:49,2025-11-04 08:54:54,IP Address,100,245,True,2025-11-04 08:54:54,R_69jLOBoPTqoLxsZ,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,95,100,80,90,100,100,75,75,85,100,100,80,4,combination,5591cd21fdf99b63126f6c60,90,91.66666666666667,78.33333333333333,96.66666666666667,93.33333333333333,"November 04, 2025"
2025-11-04 08:52:12,2025-11-04 08:54:57,IP Address,100,165,True,2025-11-04 08:54:58,R_5giOaNTQ8V0rPgk,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,42,46,41,38,36,40,44,44,45,41,45,45,2,random,5b21c4ab31d0080001b9f55e,42.25,43,44.333333333333336,38,43.666666666666664,"November 04, 2025"
2025-11-04 08:52:28,2025-11-04 08:55:04,IP Address,100,156,True,2025-11-04 08:55:05,R_5vRnYOlpf7mJzI5,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,37,29,27,18,32,30,41,35,27,16,34,13,1,combination,67a4dec06f2d8a670d5ed2fb,28.25,31,34.333333333333336,26.666666666666668,21,"November 04, 2025"
2025-11-04 08:50:51,2025-11-04 08:55:05,IP Address,100,254,True,2025-11-04 08:55:05,R_6tZfdWQSkRm8YBH,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,88,100,94,100,100,94,98,97,94,100,100,94,4,impressive,60e5cb4ca01a593fce9a379d,96.58333333333333,94,96.33333333333333,98,98,"November 04, 2025"
2025-11-04 08:50:42,2025-11-04 08:55:10,IP Address,100,268,True,2025-11-04 08:55:11,R_5a92a2YUJksn6bt,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,95,85,95,80,80,75,90,85,85,60,70,60,4,combination,5a4bf09053a4560001ba0ebf,80,91.66666666666667,86.66666666666667,78.33333333333333,63.333333333333336,"November 04, 2025"
2025-11-04 08:52:56,2025-11-04 08:55:11,IP Address,100,135,True,2025-11-04 08:55:11,R_7l7SUTqO2MXbmql,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,75,79,92,77,72,80,77,77,75,68,75,60,5,impressive,6751acc5dc78128951a34f1f,75.58333333333333,82,76.33333333333333,76.33333333333333,67.66666666666667,"November 04, 2025"
2025-11-04 08:54:03,2025-11-04 08:55:31,IP Address,100,88,True,2025-11-04 08:55:32,R_7UaBLXsLsX6yqJi,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,72,87,69,77,79,79,86,69,74,87,65,80,3,random,5910a5f8748d450001ba3a67,77,76,76.33333333333333,78.33333333333333,77.33333333333333,"November 04, 2025"
2025-11-04 08:50:44,2025-11-04 08:55:36,IP Address,100,291,True,2025-11-04 08:55:36,R_52YtAkj9bL0PORH,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,90,90,90,50,50,50,70,70,50,50,80,50,4,impressive,6684b71a5615b7da8e59ce56,65.83333333333333,90,63.333333333333336,50,60,"November 04, 2025"
2025-11-04 08:52:54,2025-11-04 08:55:37,IP Address,100,162,True,2025-11-04 08:55:37,R_5IFOZhKMZh5Ia1r,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,26,55,66,86,88,27,25,22,23,27,18,19,2,combination,656895b98a551bd79eb47d0c,40.166666666666664,49,23.333333333333332,67,21.333333333333332,"November 04, 2025"
2025-11-04 08:52:18,2025-11-04 08:55:37,IP Address,100,198,True,2025-11-04 08:55:38,R_7ma70TNheqQVVPg,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,75,75,86,50,50,58,85,94,50,78,73,60,3,control,6784707867e6488ef06f833d,69.5,78.66666666666667,76.33333333333333,52.666666666666664,70.33333333333333,"November 04, 2025"
2025-11-04 08:51:08,2025-11-04 08:55:39,IP Address,100,270,True,2025-11-04 08:55:40,R_7Ezis8tSozfLL8B,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,100,100,100,100,100,100,95,96,96,80,100,80,5,impressive,59d8ae913e5ea00001e1d05f,95.58333333333333,100,95.66666666666667,100,86.66666666666667,"November 04, 2025"
2025-11-04 08:49:50,2025-11-04 08:55:40,IP Address,100,350,True,2025-11-04 08:55:41,R_5Eg8iq9wvDOZe0d,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,61,71,74,41,56,61,70,71,63,43,46,46,2,combination,66046f7689c4f0da055f17c5,58.583333333333336,68.66666666666667,68,52.666666666666664,45,"November 04, 2025"
2025-11-04 08:51:18,2025-11-04 08:55:46,IP Address,100,268,True,2025-11-04 08:55:46,R_5NQIkHwcZIObxhG,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,80,100,80,75,80,80,100,100,100,100,100,100,4,control,6510b799ca6f903d2d4c2d2c,91.25,86.66666666666667,100,78.33333333333333,100,"November 04, 2025"
2025-11-04 08:50:59,2025-11-04 08:56:12,IP Address,100,312,True,2025-11-04 08:56:12,R_5M3V0RS3kHLdjjG,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,93,90,87,92,89,96,83,89,86,87,91,87,4,combination,67f3c75aa0c8aab58399018d,89.16666666666667,90,86,92.33333333333333,88.33333333333333,"November 04, 2025"
2025-11-04 08:51:27,2025-11-04 08:56:20,IP Address,100,292,True,2025-11-04 08:56:21,R_1X07mLOGhlJ63io,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,100,100,100,100,100,100,100,100,100,100,100,100,5,control,64d5051ea81ec868d6dbd0ee,100,100,100,100,100,"November 04, 2025"
2025-11-04 08:50:02,2025-11-04 08:56:29,IP Address,100,387,True,2025-11-04 08:56:30,R_5IQZjIE1K8eLrvf,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,86,81,95,71,78,96,93,93,92,75,74,41,5,impressive,628f9cfbee6de7cc7322fecf,81.25,87.33333333333333,92.66666666666667,81.66666666666667,63.333333333333336,"November 04, 2025"
2025-11-04 08:54:06,2025-11-04 08:56:42,IP Address,100,155,True,2025-11-04 08:56:42,R_3gvxf0tGpbdSoWy,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,100,100,100,100,100,100,100,100,100,100,100,100,5,combination,60c22f34978b2e9f7b33a186,100,100,100,100,100,"November 04, 2025"
2025-11-04 08:53:15,2025-11-04 08:56:47,IP Address,100,212,True,2025-11-04 08:56:48,R_5lJgQM7Dq8fB3O1,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,85,85,85,90,95,90,95,95,95,90,95,85,5,combination,5b78bb52fb8ddb00010e3d87,90.41666666666667,85,95,91.66666666666667,90,"November 04, 2025"
2025-11-04 08:53:52,2025-11-04 08:56:53,IP Address,100,180,True,2025-11-04 08:56:53,R_1Hp5YMs6WwWQ9Cy,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,83,89,85,70,78,79,93,83,80,42,70,69,3,impressive,645179915e31c1aeb3dc8129,76.75,85.66666666666667,85.33333333333333,75.66666666666667,60.333333333333336,"November 04, 2025"
2025-11-04 08:52:09,2025-11-04 08:56:56,IP Address,100,287,True,2025-11-04 08:56:56,R_1K3ko1U3VDk1bP9,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,85,93,98,84,84,91,88,74,74,72,72,82,4,impressive,681267c047bec208f12b7cca,83.08333333333333,92,78.66666666666667,86.33333333333333,75.33333333333333,"November 04, 2025"
2025-11-04 08:54:34,2025-11-04 08:57:05,IP Address,100,151,True,2025-11-04 08:57:06,R_67TIEhNslA76dao,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,100,100,100,83,88,86,89,90,86,86,88,87,4,combination,600db78b56935a5dd8c759b3,90.25,100,88.33333333333333,85.66666666666667,87,"November 04, 2025"
2025-11-04 08:52:37,2025-11-04 08:57:12,IP Address,100,274,True,2025-11-04 08:57:12,R_6TzAZYLhLAabYm8,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,99,99,99,90,90,90,85,85,80,70,90,80,4,control,668bf43d364922a38a908913,88.08333333333333,99,83.33333333333333,90,80,"November 04, 2025"
2025-11-04 08:42:10,2025-11-04 08:57:12,IP Address,100,901,True,2025-11-04 08:57:12,R_5Mn6F3yZoUSdo88,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,95,95,95,11,9,7,94,92,94,78,84,85,5,combination,65c11f6098be0f40918869d2,69.91666666666667,95,93.33333333333333,9,82.33333333333333,"November 04, 2025"
2025-11-04 08:53:17,2025-11-04 08:57:12,IP Address,100,235,True,2025-11-04 08:57:13,R_5GfudPkvnAuv6Od,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,95,97,96,99,92,95,99,95,58,57,100,59,3,random,5e29c3e725dcfd01cef9f474,86.83333333333333,96,84,95.33333333333333,72,"November 04, 2025"
2025-11-04 08:53:34,2025-11-04 08:57:14,IP Address,100,220,True,2025-11-04 08:57:14,R_5AMb8HVDE7NSg9z,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,80,82,100,50,75,85,96,88,22,100,100,21,4,combination,66e9a6cf278a9806ebe7bd0b,74.91666666666667,87.33333333333333,68.66666666666667,70,73.66666666666667,"November 04, 2025"
2025-11-04 08:52:27,2025-11-04 08:57:31,IP Address,100,303,True,2025-11-04 08:57:32,R_7cU0nYiGiXMiFOd,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,95,95,95,50,70,95,100,100,100,90,95,90,5,combination,65957fa0978dae2a5548f896,89.58333333333333,95,100,71.66666666666667,91.66666666666667,"November 04, 2025"
2025-11-04 08:53:18,2025-11-04 08:57:32,IP Address,100,254,True,2025-11-04 08:57:33,R_5eqcScNObFPMNWj,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,94,97,85,75,76,82,70,70,70,65,70,60,4,control,662c299e6db88649ff13ccae,76.16666666666667,92,70,77.66666666666667,65,"November 04, 2025"
2025-11-04 08:55:53,2025-11-04 08:57:35,IP Address,100,101,True,2025-11-04 08:57:35,R_7mmTjz6RryqWENf,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,65,74,71,59,50,59,72,82,50,64,50,60,2,combination,66d704abf53ea1690d42a898,63,70,68,56,58,"November 04, 2025"
2025-11-04 08:53:57,2025-11-04 08:57:36,IP Address,100,218,True,2025-11-04 08:57:36,R_6Blg825Wu1Q6LuC,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,85,81,80,79,70,78,92,81,86,60,69,72,4,impressive,578901354a84da00014c41cf,77.75,82,86.33333333333333,75.66666666666667,67,"November 04, 2025"
2025-11-04 08:50:42,2025-11-04 08:57:42,IP Address,100,419,True,2025-11-04 08:57:43,R_5FldFNAJYeXqiST,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,70,54,73,50,60,50,71,50,50,50,60,39,4,combination,616f727b03e888e0f8213eec,56.416666666666664,65.66666666666667,57,53.333333333333336,49.666666666666664,"November 04, 2025"
2025-11-04 08:40:14,2025-11-04 08:57:44,IP Address,100,1049,True,2025-11-04 08:57:44,R_7FTgXLLhxrlKlwZ,anonymous,EN,I give my informed consent to participate in this study.,"""I pay attention""",50,50,50,50,50,50,50,60,50,60,50,50,3,combination,65c14be50ad597a9eb201591,51.666666666666664,50,53.333333333333336,50,53.333333333333336,"November 04, 2025"
2025-11-04 08:53:16,2025-11-04 08:57:48,IP Address,100,271,True,2025-11-04 08:57:48,R_5IpcVFQ3HMwvZQl,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,77,77,70,85,85,87,65,60,65,90,85,80,3,control,5dda9b9a9d9e30a06d320ffb,77.16666666666667,74.66666666666667,63.333333333333336,85.66666666666667,85,"November 04, 2025"
2025-11-04 08:53:48,2025-11-04 08:57:48,IP Address,100,240,True,2025-11-04 08:57:49,R_5yNnDApzpMKNoFH,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,77,77,67,55,63,54,64,72,64,59,43,35,2,impressive,6680452004dea60c1f984bba,60.833333333333336,73.66666666666667,66.66666666666667,57.333333333333336,45.666666666666664,"November 04, 2025"
2025-11-04 08:55:33,2025-11-04 08:57:49,IP Address,100,136,True,2025-11-04 08:57:49,R_3TvHpwK9LbXsOeS,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,75,80,84,70,86,87,89,81,89,90,89,90,4,combination,663a7e441bd46c37e22bc3cb,84.16666666666667,79.66666666666667,86.33333333333333,81,89.66666666666667,"November 04, 2025"
2025-11-04 08:54:32,2025-11-04 08:57:50,IP Address,100,198,True,2025-11-04 08:57:51,R_55Tnfn7E08mtdwB,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,86,86,90,90,95,82,88,85,85,50,85,76,4,impressive,6766ddcb03bbfa66fafb36a8,83.16666666666667,87.33333333333333,86,89,70.33333333333333,"November 04, 2025"
2025-11-04 08:50:52,2025-11-04 08:57:53,IP Address,100,420,True,2025-11-04 08:57:53,R_5aJrofqwrAkYnFE,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,76,76,70,80,90,80,86,100,97,86,82,86,3,impressive,672bbb444ab4546a33718004,84.08333333333333,74,94.33333333333333,83.33333333333333,84.66666666666667,"November 04, 2025"
2025-11-04 08:55:26,2025-11-04 08:58:11,IP Address,100,164,True,2025-11-04 08:58:11,R_5rCtGmmOMZsiqBZ,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,85,83,83,86,88,86,75,77,74,98,96,93,2,combination,5eb2f1a1ce5ba10ab2c0a042,85.33333333333333,83.66666666666667,75.33333333333333,86.66666666666667,95.66666666666667,"November 04, 2025"
2025-11-04 08:53:41,2025-11-04 08:58:13,IP Address,100,271,True,2025-11-04 08:58:13,R_6iPRZqQkVwpb98r,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,86,90,90,90,85,89,81,86,81,76,85,90,4,combination,648868ab86c65ebe29777662,85.75,88.66666666666667,82.66666666666667,88,83.66666666666667,"November 04, 2025"
2025-11-04 08:52:29,2025-11-04 08:58:15,IP Address,100,346,True,2025-11-04 08:58:17,R_5gZragbSleJXFj2,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,91,89,95,81,88,84,76,76,70,59,68,70,4,impressive,664d46ad7cc1780eecfd0c24,78.91666666666667,91.66666666666667,74,84.33333333333333,65.66666666666667,"November 04, 2025"
2025-11-04 08:54:55,2025-11-04 08:58:30,IP Address,100,214,True,2025-11-04 08:58:30,R_5q7WAt7slWxzbiL,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,71,94,79,54,67,88,83,59,50,57,95,47,2,combination,5db0e17518230d00170d4332,70.33333333333333,81.33333333333333,64,69.66666666666667,66.33333333333333,"November 04, 2025"
2025-11-04 08:48:17,2025-11-04 08:58:45,IP Address,100,628,True,2025-11-04 08:58:45,R_71QSE42ocXx332Z,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,62,63,63,66,63,49,68,76,58,9,12,19,1,combination,60009f303808b817dd52c48c,50.666666666666664,62.666666666666664,67.33333333333333,59.333333333333336,13.333333333333334,"November 04, 2025"
2025-11-04 08:54:42,2025-11-04 08:58:47,IP Address,100,244,True,2025-11-04 08:58:47,R_5TBuiZyLtQNT4W4,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,30,35,37,33,41,26,42,32,25,55,45,60,2,random,5d58a7115f36a80016f9982b,38.416666666666664,34,33,33.333333333333336,53.333333333333336,"November 04, 2025"
2025-11-04 08:52:25,2025-11-04 08:59:00,IP Address,100,394,True,2025-11-04 08:59:00,R_5fqU43X8GX0stbn,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,75,85,60,60,65,70,40,30,20,30,25,35,3,random,6376b9ede4f5ca90df04d617,49.583333333333336,73.33333333333333,30,65,30,"November 04, 2025"
2025-11-04 08:53:10,2025-11-04 08:59:02,IP Address,100,351,True,2025-11-04 08:59:03,R_5mf6nnV5Z1trtqK,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,91,100,96,53,87,80,80,80,80,85,85,85,4,impressive,5c23c03889f035000173d7d7,83.5,95.66666666666667,80,73.33333333333333,85,"November 04, 2025"
2025-11-04 08:55:30,2025-11-04 08:59:20,IP Address,100,229,True,2025-11-04 08:59:21,R_1X7rpsXrOAxEcsc,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,98,100,100,100,100,100,97,100,100,95,100,80,5,control,67ec2dbc404fd41af3fd389a,97.5,99.33333333333333,99,100,91.66666666666667,"November 04, 2025"
2025-11-04 08:51:52,2025-11-04 08:59:22,IP Address,100,450,True,2025-11-04 08:59:23,R_1YtvhRalRK0fHCC,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,80,70,70,94,84,92,88,73,73,78,66,66,3,impressive,67fd46db088825e305648e1a,77.83333333333333,73.33333333333333,78,90,70,"November 04, 2025"
2025-11-04 08:49:14,2025-11-04 08:59:24,IP Address,100,610,True,2025-11-04 08:59:25,R_3EirbJsSCxHeOno,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,92,96,96,94,93,97,81,87,86,86,95,92,5,impressive,66632c69d2b270f0314a0b16,91.25,94.66666666666667,84.66666666666667,94.66666666666667,91,"November 04, 2025"
2025-11-04 08:55:21,2025-11-04 08:59:25,IP Address,100,244,True,2025-11-04 08:59:25,R_61sICOoceK0zBE5,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,90,93,83,93,87,83,76,83,69,71,76,87,5,combination,67bf2c95cf70e4409f3fb705,82.58333333333333,88.66666666666667,76,87.66666666666667,78,"November 04, 2025"
2025-11-04 08:53:51,2025-11-04 08:59:30,IP Address,100,338,True,2025-11-04 08:59:30,R_16nbTTgpP7xrRP2,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,99,90,97,86,96,92,100,100,90,100,84,100,5,impressive,67ddbba0fa5e1ce984f9fb87,94.5,95.33333333333333,96.66666666666667,91.33333333333333,94.66666666666667,"November 04, 2025"
2025-11-04 08:55:11,2025-11-04 08:59:30,IP Address,100,259,True,2025-11-04 08:59:30,R_51S1dEGtjIcrCvU,anonymous,EN,I give my informed consent to participate in this study.,I pay attention,91,90,90,91,91,91,93,91,85,95,93,81,5,impressive,5eef7517c8692d20c3279493,90.16666666666667,90.33333333333333,89.66666666666667,91,89.66666666666667,"November 04, 2025"
